user_id,movie_id,rating,timestamp,title,user_encoded,movie_encoded
235,496,4,889655662,It's a Wonderful Life (1946),195,99
889,125,4,880177435,Phenomenon (1996),885,552
682,265,3,888520922,"Hunt for Red October, The (1990)",674,6
57,763,5,883698581,Happy Gilmore (1996),61,614
275,630,3,880315243,"Great Race, The (1965)",147,784
786,228,4,882844295,Star Trek: The Wrath of Khan (1982),779,182
857,259,4,883432397,George of the Jungle (1997),861,339
342,508,3,874984810,"People vs. Larry Flynt, The (1996)",335,242
704,316,4,891397015,As Good As It Gets (1997),695,630
655,523,3,887427268,Cool Hand Luke (1967),650,561
87,209,5,879876488,This Is Spinal Tap (1984),54,93
472,895,4,892790628,Scream 2 (1997),463,881
416,624,3,886317237,"Three Caballeros, The (1945)",409,835
5,241,1,875720948,"Last of the Mohicans, The (1992)",111,46
497,771,4,879362638,Johnny Mnemonic (1995),491,757
140,289,4,879013719,Evita (1996),244,360
122,86,5,879270458,"Remains of the Day, The (1993)",16,9
503,823,2,879438817,Mulholland Falls (1996),498,306
60,208,5,883326028,Young Frankenstein (1974),60,96
507,306,5,889964677,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",503,380
208,524,4,883108745,"Great Dictator, The (1940)",228,581
796,143,5,893218728,"Sound of Music, The (1965)",790,56
379,393,4,892879325,Mrs. Doubtfire (1993),374,528
822,101,2,891037465,Heavy Metal (1981),843,796
709,181,4,879846375,Return of the Jedi (1983),702,52
410,873,4,888627138,Picture Perfect (1997),411,376
102,218,3,888803002,Cape Fear (1991),26,211
741,699,4,891018400,Little Women (1994),747,318
327,258,1,887737355,Contact (1997),311,157
717,222,4,884642215,Star Trek: First Contact (1996),715,12
538,88,2,877108078,Sleepless in Seattle (1993),537,33
766,448,3,891310934,"Omen, The (1976)",768,394
480,175,3,891208356,Brazil (1985),474,288
712,465,4,874957113,"Jungle Book, The (1994)",705,7
883,1021,5,891693058,8 1/2 (1963),880,699
405,1167,1,885547268,"Sum of Us, The (1994)",402,1215
23,518,5,874785194,Miller's Crossing (1990),153,81
791,289,4,879448087,Evita (1996),794,360
405,653,1,885548579,Touch of Evil (1958),402,939
694,228,4,875727306,Star Trek: The Wrath of Khan (1982),690,182
716,520,4,879794935,"Great Escape, The (1963)",708,230
765,522,5,880346951,Down by Law (1986),766,295
655,248,2,888685759,Grosse Pointe Blank (1997),650,73
806,128,3,882388419,Supercop (1992),803,444
321,491,3,879440746,"Adventures of Robin Hood, The (1938)",295,537
472,132,5,875979853,"Wizard of Oz, The (1939)",463,100
620,379,4,889987656,Tales From the Crypt Presents: Demon Knight (1995),613,123
279,173,5,875296461,"Princess Bride, The (1987)",75,321
6,14,5,883599249,"Postino, Il (1994)",9,133
177,271,2,882141868,Starship Troopers (1997),173,269
408,748,5,889680073,"Saint, The (1997)",410,175
190,742,3,891033841,Ransom (1996),245,364
10,98,4,877889261,"Silence of the Lambs, The (1991)",39,31
479,632,5,879460785,Sophie's Choice (1982),476,440
23,7,4,874784385,Twelve Monkeys (1995),153,209
943,193,4,888639093,"Right Stuff, The (1983)",937,32
409,526,3,881107117,Ben-Hur (1959),406,62
694,176,5,875729146,Aliens (1986),690,311
400,286,4,885676230,"English Patient, The (1996)",403,289
862,172,5,879304243,"Empire Strikes Back, The (1980)",856,161
406,11,4,879446529,Seven (Se7en) (1995),404,229
655,375,2,888984293,Showgirls (1995),650,542
98,25,5,880499111,"Birdcage, The (1996)",303,86
711,255,4,886030579,My Best Friend's Wedding (1997),703,177
498,268,2,881954618,Chasing Amy (1997),493,139
322,188,3,887314244,Full Metal Jacket (1987),314,317
814,675,3,885410957,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",812,1026
18,15,4,880131054,Mr. Holland's Opus (1995),114,68
763,176,4,878919116,Aliens (1986),758,311
666,331,4,880138999,"Edge, The (1997)",661,608
267,732,4,878973650,Dave (1993),71,366
489,288,4,891366693,Scream (1996),485,60
342,950,2,875318423,Georgia (1995),335,588
654,381,3,887864886,Muriel's Wedding (1994),648,377
535,629,4,879618776,Victor/Victoria (1982),531,852
290,172,5,880474141,"Empire Strikes Back, The (1980)",32,161
732,269,5,882589593,"Full Monty, The (1997)",753,491
119,916,1,892564442,Lost in Space (1998),20,1281
21,452,4,874951727,Jaws 2 (1978),175,168
178,164,3,882827288,"Abyss, The (1989)",47,150
881,831,2,879052493,Escape from L.A. (1996),878,523
7,196,5,891351432,Dead Poets Society (1989),38,53
694,423,5,875727018,E.T. the Extra-Terrestrial (1982),690,57
429,356,3,882386942,"Client, The (1994)",421,783
198,651,4,884207424,Glory (1989),85,629
244,3,5,880602451,Four Rooms (1995),3,233
577,768,3,880474787,Casper (1995),569,27
189,1401,4,893266137,M. Butterfly (1993),63,1134
294,520,5,889854323,"Great Escape, The (1963)",133,230
73,153,3,888626007,"Fish Called Wanda, A (1988)",193,221
65,526,4,879216734,Ben-Hur (1959),186,62
407,226,3,876345024,Die Hard 2 (1990),405,758
894,1089,2,885428261,Speed 2: Cruise Control (1997),892,1159
825,870,3,880931932,Touch (1997),815,461
738,202,4,875351299,Groundhog Day (1993),728,179
18,953,3,880131901,Unstrung Heroes (1995),114,616
253,300,4,891627724,Air Force One (1997),7,652
747,432,5,888640567,Fantasia (1940),739,50
588,110,3,890027247,Operation Dumbo Drop (1995),576,521
732,875,1,882590201,She's So Lovely (1997),753,570
937,326,1,876768813,G.I. Jane (1997),935,860
218,410,3,881288574,Kingpin (1996),149,267
7,526,5,891351042,Ben-Hur (1959),38,62
736,293,4,878709365,Donnie Brasco (1997),729,427
872,282,5,888479253,"Time to Kill, A (1996)",871,647
707,1107,3,886288239,Beyond Rangoon (1995),696,714
201,181,2,884112245,Return of the Jedi (1983),41,52
393,836,4,889728895,Ninotchka (1939),387,129
924,196,4,886759657,Dead Poets Society (1989),921,53
927,288,5,879199250,Scream (1996),920,60
320,176,4,884749255,Aliens (1986),309,311
487,455,2,883444252,Jackie Chan's First Strike (1996),479,158
735,127,4,876698755,"Godfather, The (1972)",738,189
707,792,4,886287107,Bullets Over Broadway (1994),696,586
234,549,3,892335850,Rob Roy (1995),19,973
456,273,3,881372328,Heat (1995),454,141
194,153,3,879546723,"Fish Called Wanda, A (1988)",17,221
283,186,5,879298239,"Blues Brothers, The (1980)",215,307
474,188,5,887926437,Full Metal Jacket (1987),467,317
354,863,3,891306919,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",348,780
932,646,4,891250498,Once Upon a Time in the West (1969),925,1097
603,157,1,891957031,Platoon (1986),600,740
262,959,2,879794739,Dazed and Confused (1993),96,285
7,666,4,892132192,Blood For Dracula (Andy Warhol's Dracula) (1974),38,1514
561,432,5,885807776,Fantasia (1940),556,50
268,747,3,875310412,Benny & Joon (1993),110,590
374,925,3,880394301,Unforgettable (1996),366,970
355,681,4,879485523,Wishmaster (1997),354,1103
72,318,5,880037702,Schindler's List (1993),53,200
718,744,3,883348824,Michael Collins (1996),716,400
788,200,4,880869075,"Shining, The (1980)",782,113
99,11,5,885680138,Seven (Se7en) (1995),46,229
595,929,2,886921722,Harriet the Spy (1996),601,631
730,300,3,880309964,Air Force One (1997),731,652
15,291,3,879456084,Absolute Power (1997),120,298
52,741,4,882922302,"Last Supper, The (1995)",123,392
833,1118,3,875133924,Up in Smoke (1978),826,947
87,1177,1,879877280,Dunston Checks In (1996),54,1307
766,496,5,891309767,It's a Wonderful Life (1946),768,99
735,242,5,876697561,Kolya (1996),738,0
642,1133,3,886569295,Escape to Witch Mountain (1975),633,551
246,739,2,884922678,Pretty Woman (1990),43,435
606,236,3,878150506,Citizen Ruth (1996),602,1196
715,128,3,875964300,Supercop (1992),706,444
213,924,4,878870846,White Squall (1996),103,1034
655,806,3,887523224,Menace II Society (1993),650,494
286,413,3,877531226,Tales from the Crypt Presents: Bordello of Blood (1996),11,858
843,434,4,879447146,Forbidden Planet (1956),835,1020
197,231,3,891410124,Batman Returns (1992),176,146
338,269,4,879437523,"Full Monty, The (1997)",332,491
223,1291,3,891550431,Celtic Pride (1996),62,924
63,300,4,875748326,Air Force One (1997),27,652
643,4,4,891448136,Get Shorty (1995),637,47
605,288,5,879365158,Scream (1996),599,60
224,11,3,888082468,Seven (Se7en) (1995),14,229
758,686,3,881974823,"Perfect World, A (1993)",752,470
846,521,3,883948141,"Deer Hunter, The (1978)",837,888
796,487,5,892676195,Roman Holiday (1953),790,485
790,22,5,885155540,Braveheart (1995),784,408
383,483,5,891192986,Casablanca (1942),385,174
479,692,3,879461700,"American President, The (1995)",476,438
570,243,1,881262557,Jungle2Jungle (1997),590,668
748,517,3,879455083,Manhattan (1979),743,599
807,380,4,893080442,Star Trek: Generations (1994),804,573
472,1469,4,875982337,Tom and Huck (1995),463,1295
261,410,5,890456142,Kingpin (1996),291,267
622,111,4,882591014,"Truth About Cats & Dogs, The (1996)",617,83
679,132,4,884487374,"Wizard of Oz, The (1939)",675,100
109,356,4,880578711,"Client, The (1994)",181,783
89,236,5,879441400,Citizen Ruth (1996),243,1196
13,670,3,882396955,Body Snatchers (1993),58,617
406,561,3,879792974,Mary Shelley's Frankenstein (1994),404,421
269,197,5,891447961,"Graduate, The (1967)",100,273
276,853,5,889174849,Braindead (1992),37,806
850,174,5,883195419,Raiders of the Lost Ark (1981),848,101
497,56,4,878759659,Pulp Fiction (1994),491,216
49,1017,3,888069040,Trees Lounge (1996),105,287
711,83,5,879993628,Much Ado About Nothing (1993),703,693
553,527,3,879949290,Gandhi (1982),548,657
476,734,4,883365274,Made in America (1993),470,1048
593,158,3,875671891,Weekend at Bernie's (1989),587,945
347,222,4,881652377,Star Trek: First Contact (1996),343,12
459,50,4,879563064,Star Wars (1977),457,357
399,755,2,882344757,Jumanji (1995),394,159
417,367,2,879648898,Clueless (1995),413,226
184,217,3,889910394,Bram Stoker's Dracula (1992),162,338
233,647,5,877661364,Ran (1985),139,697
59,382,4,888205574,"Adventures of Priscilla, Queen of the Desert, The (1994)",52,92
368,561,2,889783617,Mary Shelley's Frankenstein (1994),362,421
504,546,4,887831947,Broken Arrow (1996),499,25
724,887,3,883757468,Eve's Bayou (1997),719,950
95,892,3,882803890,Flubber (1997),24,335
405,1585,1,885546487,American Dream (1990),402,1502
698,968,1,886368545,"Inspector General, The (1949)",688,1177
655,543,3,887474050,"Misérables, Les (1995)",650,524
410,272,4,888627138,Good Will Hunting (1997),411,130
383,81,4,891193072,"Hudsucker Proxy, The (1994)",385,405
37,183,4,880930042,Alien (1979),237,256
917,255,3,882911158,My Best Friend's Wedding (1997),924,177
805,168,5,881704016,Monty Python and the Holy Grail (1974),802,367
326,1126,2,879875243,"Old Man and the Sea, The (1958)",310,1115
601,9,4,876347196,Dead Man Walking (1995),596,502
123,192,5,879873119,Raging Bull (1980),150,730
151,505,5,879528909,Dial M for Murder (1954),129,326
437,482,5,880140051,Some Like It Hot (1959),434,694
188,191,3,875073128,Amadeus (1984),224,254
90,1196,4,891383599,"Savage Nights (Nuits fauves, Les) (1992)",80,1592
409,300,3,881104697,Air Force One (1997),406,652
236,546,4,890117223,Broken Arrow (1996),179,25
800,1,4,887646283,Toy Story (1995),796,24
766,559,4,891310824,Interview with the Vampire (1994),768,142
503,98,5,879454675,"Silence of the Lambs, The (1991)",498,31
46,125,4,883616284,Phenomenon (1996),288,552
246,11,4,884922512,Seven (Se7en) (1995),43,229
488,180,2,891294439,Apocalypse Now (1979),492,571
551,672,1,892785056,Candyman (1992),546,886
405,568,4,885547910,Speed (1994),402,201
311,623,2,884366112,Angels in the Outfield (1994),226,212
18,166,4,880129595,Manon of the Spring (Manon des sources) (1986),114,638
130,427,5,875217033,To Kill a Mockingbird (1962),116,66
360,286,5,880353526,"English Patient, The (1996)",352,289
898,689,3,888294842,"Jackal, The (1997)",902,890
104,276,4,888465290,Leaving Las Vegas (1995),167,695
457,388,2,882551343,Beverly Hills Cop III (1994),453,1240
871,307,3,888192315,"Devil's Advocate, The (1997)",868,104
846,487,4,883948685,Roman Holiday (1953),837,485
210,631,5,887736796,"Crying Game, The (1992)",13,315
532,554,4,874790813,Waterworld (1995),523,197
239,498,4,889179623,"African Queen, The (1951)",184,91
500,1111,4,883874529,Double Happiness (1994),496,1442
214,13,3,891543271,Mighty Aphrodite (1995),140,432
660,83,3,891199556,Much Ado About Nothing (1993),654,693
535,955,3,879618338,Before Sunrise (1995),531,134
619,53,2,885954341,Natural Born Killers (1994),615,527
92,225,3,875640740,101 Dalmatians (1996),65,443
880,284,4,880242528,Tin Cup (1996),875,406
222,1220,4,878184290,Higher Learning (1995),70,453
472,780,4,875982922,Dumb & Dumber (1994),463,468
760,204,4,875668105,Back to the Future (1985),770,247
128,159,4,879968390,Basic Instinct (1992),91,895
119,294,1,892564313,Liar Liar (1997),20,95
280,1133,3,891700242,Escape to Witch Mountain (1975),205,551
378,1053,3,880332831,Now and Then (1995),369,961
90,699,4,891385298,Little Women (1994),80,318
692,1023,2,876954083,Fathers' Day (1997),681,1172
7,461,4,891352303,Smoke (1995),38,500
903,595,2,891031714,"Fan, The (1996)",897,228
417,638,4,879648078,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",413,989
363,1495,5,891497278,Flirt (1995),353,1133
843,446,3,879443442,Burnt Offerings (1976),835,1491
295,1028,5,879519556,Grumpier Old Men (1995),138,196
200,1217,4,884130014,Assassins (1995),12,162
430,234,4,877226323,Jaws (1975),432,29
560,1265,3,879975194,Star Maps (1997),555,1015
236,521,3,890115996,"Deer Hunter, The (1978)",179,888
586,181,4,884057344,Return of the Jedi (1983),579,52
279,56,4,875306515,Pulp Fiction (1994),75,216
870,223,4,878737979,Sling Blade (1996),867,623
932,1139,2,891251562,Hackers (1995),925,738
144,393,4,888105743,Mrs. Doubtfire (1993),169,528
198,323,2,884204637,Dante's Peak (1997),85,144
450,214,1,882371416,Pink Floyd - The Wall (1982),442,195
670,222,4,877974857,Star Trek: First Contact (1996),689,12
665,156,5,884294772,Reservoir Dogs (1992),660,351
393,636,3,889729508,Escape from New York (1981),387,900
293,1,2,888904861,Toy Story (1995),68,24
301,447,4,882078955,Carrie (1976),30,513
537,428,4,886031506,Harold and Maude (1971),534,649
316,487,3,880853810,Roman Holiday (1953),283,485
671,258,5,875386402,Contact (1997),668,157
474,218,4,887927588,Cape Fear (1991),467,211
447,742,3,878854658,Ransom (1996),440,364
881,105,3,876537285,Sgt. Bilko (1996),878,555
682,232,3,888519408,Young Guns (1988),674,65
293,506,5,888906428,Rebel Without a Cause (1955),68,475
288,294,2,886372841,Liar Liar (1997),206,95
907,88,5,881030348,Sleepless in Seattle (1993),899,33
459,676,3,879563288,"Crucible, The (1996)",457,643
847,499,4,878940013,Cat on a Hot Tin Roof (1958),841,687
606,111,4,878146986,"Truth About Cats & Dogs, The (1996)",602,83
488,434,4,891294785,Forbidden Planet (1956),492,1020
896,744,3,887160040,Michael Collins (1996),893,400
180,181,2,877125956,Return of the Jedi (1983),178,52
313,135,5,891014401,2001: A Space Odyssey (1968),248,118
387,215,2,886483906,Field of Dreams (1989),379,244
896,1011,2,887160296,2 Days in the Valley (1996),893,676
97,189,4,884238887,"Grand Day Out, A (1992)",33,236
618,238,1,891308391,Raising Arizona (1987),608,329
293,163,4,888907290,"Return of the Pink Panther, The (1974)",68,303
931,347,4,891035946,Wag the Dog (1997),923,184
479,328,4,879459611,Conspiracy Theory (1997),476,98
561,849,2,885810193,Days of Thunder (1990),556,369
271,98,5,885848559,"Silence of the Lambs, The (1991)",83,31
888,191,5,879365004,Amadeus (1984),932,254
244,833,3,880607878,Bulletproof (1996),3,1018
399,393,4,882343455,Mrs. Doubtfire (1993),394,528
588,275,3,890024246,Sense and Sensibility (1995),576,89
262,332,3,879961438,Kiss the Girls (1997),96,48
270,1009,5,876954522,Stealing Beauty (1996),158,977
868,207,3,877107189,Cyrano de Bergerac (1990),864,690
721,209,3,877150031,This Is Spinal Tap (1984),713,93
416,712,4,886318795,Tin Men (1987),409,362
342,655,4,875319383,Stand by Me (1986),335,431
158,636,4,880134532,Escape from New York (1981),151,900
389,404,5,880087200,Pinocchio (1940),384,345
831,273,3,891354773,Heat (1995),821,141
502,288,5,883701866,Scream (1996),497,60
864,65,3,888890690,What's Eating Gilbert Grape (1993),862,203
214,248,4,891543001,Grosse Pointe Blank (1997),140,73
883,796,3,891696782,Speechless (1994),880,37
203,458,3,880434336,Nixon (1995),174,1076
757,207,2,888468632,Cyrano de Bergerac (1990),750,690
902,250,4,879465073,"Fifth Element, The (1997)",901,305
543,529,4,874866208,My Life as a Dog (Mitt liv som hund) (1985),542,767
561,458,4,885809197,Nixon (1995),556,1076
532,210,5,888637085,Indiana Jones and the Last Crusade (1989),523,347
440,272,5,891546631,Good Will Hunting (1997),438,130
303,239,3,879484871,Sneakers (1992),15,557
407,785,3,876341444,Only You (1994),405,15
653,160,3,878854441,Glengarry Glen Ross (1992),649,250
552,25,3,879221833,"Birdcage, The (1996)",549,86
916,143,3,880844463,"Sound of Music, The (1965)",907,56
833,188,4,875124495,Full Metal Jacket (1987),826,317
295,451,4,879518864,Grease (1978),138,8
747,302,5,888638091,L.A. Confidential (1997),739,1
752,621,1,891208491,"Davy Crockett, King of the Wild Frontier (1955)",751,964
506,208,4,874873423,Young Frankenstein (1974),501,96
32,111,3,883717986,"Truth About Cats & Dogs, The (1996)",79,83
456,544,3,881372114,Things to Do in Denver when You're Dead (1995),454,855
655,1149,3,887429107,Walkabout (1971),650,882
554,597,4,876232176,Eraser (1996),551,278
160,430,5,876861799,Duck Soup (1933),28,258
499,519,3,885599040,"Treasure of the Sierra Madre, The (1948)",494,982
498,649,3,881961745,Once Upon a Time in America (1984),493,271
718,274,3,883349363,Sabrina (1995),716,17
476,792,4,883365019,Bullets Over Broadway (1994),470,586
654,825,3,887863826,"Arrival, The (1996)",648,1036
463,539,1,889936753,Mouse Hunt (1997),465,715
330,286,5,876543768,"English Patient, The (1996)",315,289
354,9,3,891216607,Dead Man Walking (1995),348,502
381,771,2,892696557,Johnny Mnemonic (1995),376,757
454,485,4,888267386,My Fair Lady (1964),447,110
559,69,5,891034003,Forrest Gump (1994),554,191
349,546,3,879466200,Broken Arrow (1996),346,25
621,313,5,883798770,Titanic (1997),618,719
872,294,3,888478882,Liar Liar (1997),871,95
151,506,4,879524900,Rebel Without a Cause (1955),129,475
586,250,3,884057661,"Fifth Element, The (1997)",579,305
389,467,3,879991512,"Bronx Tale, A (1993)",384,979
505,174,4,889333340,Raiders of the Lost Ark (1981),500,101
406,425,3,884630617,Bob Roberts (1992),404,284
92,291,4,886443277,Absolute Power (1997),65,298
269,315,4,891446132,Apt Pupil (1998),100,325
780,28,5,891363618,Apollo 13 (1995),775,471
95,507,4,880571226,"Streetcar Named Desire, A (1951)",24,225
871,1119,3,888193384,Some Kind of Wonderful (1987),868,654
871,1430,3,888192744,Ill Gotten Gains (1997),868,1273
537,11,3,886030937,Seven (Se7en) (1995),534,229
13,817,1,882396914,Frisk (1995),58,1367
772,1025,3,877533820,Fire Down Below (1997),767,928
37,222,3,880915528,Star Trek: First Contact (1996),237,12
18,209,4,880130861,This Is Spinal Tap (1984),114,93
85,45,3,879455197,Eat Drink Man Woman (1994),102,942
323,292,4,878738997,Rosewood (1997),300,420
617,672,3,883789537,Candyman (1992),607,886
562,181,3,879195125,Return of the Jedi (1983),567,52
707,778,3,886287160,Don Juan DeMarco (1995),696,670
915,896,2,891030070,"Sweet Hereafter, The (1997)",916,1120
766,188,4,891309484,Full Metal Jacket (1987),768,317
58,213,5,884663379,"Room with a View, A (1986)",88,567
697,1047,3,882622228,Multiplicity (1996),687,336
455,405,3,879109764,Mission: Impossible (1996),450,136
31,811,4,881548053,Thirty-Two Short Films About Glenn Gould (1993),282,980
291,385,4,874835141,True Lies (1994),18,114
901,378,5,877131654,Miracle on 34th Street (1994),895,283
916,1009,5,880843551,Stealing Beauty (1996),907,977
697,343,4,882621548,Alien: Resurrection (1997),687,252
207,322,3,879001724,Murder at 1600 (1997),121,51
648,249,3,882211348,Austin Powers: International Man of Mystery (1997),644,382
387,550,2,886483252,Die Hard: With a Vengeance (1995),379,368
774,1110,1,888557519,Tank Girl (1995),769,352
456,367,3,881373900,Clueless (1995),454,226
731,845,2,886184681,That Thing You Do! (1996),745,302
49,56,5,888067307,Pulp Fiction (1994),105,216
788,82,3,880870116,Jurassic Park (1993),782,231
85,196,4,879454952,Dead Poets Society (1989),102,53
49,7,4,888067307,Twelve Monkeys (1995),105,209
102,1052,2,892993983,Dracula: Dead and Loving It (1995),26,486
385,47,4,879441982,Ed Wood (1994),377,337
913,729,3,881368824,Nell (1994),915,472
592,149,4,882607910,Jude (1996),584,870
279,482,4,875306613,Some Like It Hot (1959),75,694
738,269,2,892938254,"Full Monty, The (1997)",728,491
399,12,3,882509891,"Usual Suspects, The (1995)",394,297
470,360,2,879189269,Wonderland (1997),473,171
429,1101,5,882385399,Six Degrees of Separation (1993),421,677
493,742,3,884130253,Ransom (1996),483,364
104,411,1,888465739,"Nutty Professor, The (1996)",167,656
295,109,4,879517911,Mystery Science Theater 3000: The Movie (1996),138,198
749,298,4,879788916,Face/Off (1997),742,153
195,235,3,883191566,Mars Attacks! (1996),239,181
542,411,4,886533275,"Nutty Professor, The (1996)",538,656
500,62,3,883876690,Stargate (1994),496,296
524,65,4,884636646,What's Eating Gilbert Grape (1993),516,203
59,68,2,888205228,"Crow, The (1994)",52,208
249,479,5,879641035,Vertigo (1958),45,125
13,824,3,886302261,"Great White Hype, The (1996)",58,388
280,1168,5,891702544,Little Buddha (1993),205,1171
11,430,3,891905032,Duck Soup (1933),72,258
528,422,2,886813066,Aladdin and the King of Thieves (1996),522,1128
23,603,4,874785448,Rear Window (1954),153,36
886,636,3,876032473,Escape from New York (1981),883,900
109,25,4,880571741,"Birdcage, The (1996)",181,86
91,31,5,891438875,Crimson Tide (1995),132,864
933,523,4,874853957,Cool Hand Luke (1967),928,561
593,580,1,876507120,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",587,632
625,486,3,891953617,Sabrina (1954),625,21
144,31,3,888105823,Crimson Tide (1995),169,864
886,227,3,876032331,Star Trek VI: The Undiscovered Country (1991),883,253
796,778,4,893047021,Don Juan DeMarco (1995),790,670
65,392,5,879217689,"Man Without a Face, The (1993)",186,20
246,69,3,884921202,Forrest Gump (1994),43,191
899,194,5,884121125,"Sting, The (1973)",896,34
450,232,4,882398666,Young Guns (1988),442,65
158,233,3,880134477,Under Siege (1992),151,504
271,470,3,885848707,Tombstone (1993),83,746
523,1195,5,883700969,Strawberry and Chocolate (Fresa y chocolate) (1993),511,1317
784,269,5,891387155,"Full Monty, The (1997)",780,491
104,310,2,888442275,"Rainmaker, The (1997)",167,511
373,390,3,877098890,Fear of a Black Hat (1993),364,1165
723,289,2,880498816,Evita (1996),740,360
840,186,4,891204827,"Blues Brothers, The (1980)",831,307
552,455,3,879221764,Jackie Chan's First Strike (1996),549,158
1,201,3,878542960,Evil Dead II (1987),118,44
804,69,4,879444890,Forrest Gump (1994),797,191
23,133,4,874786220,Gone with the Wind (1939),153,220
174,215,5,886514220,Field of Dreams (1989),97,244
796,161,5,893048377,Top Gun (1986),790,456
825,544,3,889021037,Things to Do in Denver when You're Dead (1995),815,855
60,95,4,883327799,Aladdin (1992),60,26
94,1028,2,891723395,Grumpier Old Men (1995),90,196
165,69,3,879525799,Forrest Gump (1994),227,191
347,735,2,881654134,Philadelphia (1993),343,1016
892,729,4,886610174,Nell (1994),887,472
472,71,2,875981281,"Lion King, The (1994)",463,309
379,395,2,880741868,Robin Hood: Men in Tights (1993),374,799
244,135,4,880606442,2001: A Space Odyssey (1968),3,118
102,294,2,883277645,Liar Liar (1997),26,95
214,114,4,891544290,Wallace & Gromit: The Best of Aardman Animation (1996),140,612
342,846,2,875318688,To Gillian on Her 37th Birthday (1996),335,762
751,332,3,887134842,Kiss the Girls (1997),748,48
840,163,4,891204295,"Return of the Pink Panther, The (1974)",831,303
591,655,4,891031469,Stand by Me (1986),582,431
686,357,5,879545549,One Flew Over the Cuckoo's Nest (1975),684,240
532,591,5,893119335,Primal Fear (1996),523,204
450,22,5,882373865,Braveheart (1995),442,408
325,480,4,891478455,North by Northwest (1959),308,78
774,150,1,888558787,Swingers (1996),769,371
346,187,3,874948030,"Godfather: Part II, The (1974)",342,359
778,7,4,890725886,Twelve Monkeys (1995),777,209
588,625,3,890024325,"Sword in the Stone, The (1963)",576,84
347,65,2,881654679,What's Eating Gilbert Grape (1993),343,203
425,230,4,878738644,Star Trek IV: The Voyage Home (1986),417,474
405,1576,1,885549464,"Hungarian Fairy Tale, A (1987)",402,1521
87,791,2,879877280,"Baby-Sitters Club, The (1995)",54,894
188,5,4,875074266,Copycat (1995),224,75
109,410,1,880564534,Kingpin (1996),181,267
627,62,4,879531397,Stargate (1994),622,296
132,521,4,891278996,"Deer Hunter, The (1978)",328,888
804,91,4,879442192,"Nightmare Before Christmas, The (1993)",797,529
268,1413,2,875744388,Street Fighter (1994),110,1032
62,1009,4,879372869,Stealing Beauty (1996),10,977
268,194,4,875310352,"Sting, The (1973)",110,34
301,210,4,882076211,Indiana Jones and the Last Crusade (1989),30,347
178,58,5,882827134,Quiz Show (1994),47,390
454,252,2,881959336,"Lost World: Jurassic Park, The (1997)",447,350
497,248,4,879309673,Grosse Pointe Blank (1997),491,73
700,28,3,884493712,Apollo 13 (1995),697,471
195,771,2,874825826,Johnny Mnemonic (1995),239,757
327,466,3,887820171,Red Rock West (1992),311,138
328,684,5,885046537,In the Line of Fire (1993),313,801
211,1025,3,879461394,Fire Down Below (1997),302,928
303,262,5,879466065,In the Company of Men (1997),15,863
269,9,4,891446246,Dead Man Walking (1995),100,502
290,95,4,880474590,Aladdin (1992),32,26
344,926,2,886381985,Down Periscope (1996),340,525
70,993,3,884064688,Hercules (1997),136,935
523,204,5,883702171,Back to the Future (1985),511,247
223,286,1,891548562,"English Patient, The (1996)",62,289
311,356,4,884365653,"Client, The (1994)",226,783
99,363,4,885679262,Sudden Death (1995),46,651
43,473,3,884029309,James and the Giant Peach (1996),98,781
458,521,4,886397377,"Deer Hunter, The (1978)",455,888
371,202,5,880435313,Groundhog Day (1993),363,179
174,21,1,886515209,Muppet Treasure Island (1996),97,106
694,1020,4,875728345,Gaslight (1944),690,914
805,191,4,881697713,Amadeus (1984),802,254
407,1160,1,890687550,Love! Valour! Compassion! (1997),405,642
907,825,3,880159404,"Arrival, The (1996)",899,1036
329,137,5,891655812,Big Night (1996),319,148
391,9,5,877399780,Dead Man Walking (1995),391,502
537,221,3,886029841,Breaking the Waves (1996),534,595
363,1073,4,891496337,Shallow Grave (1994),353,808
542,1059,4,886533193,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),538,823
879,237,4,887761309,Jerry Maguire (1996),879,77
804,432,3,879441677,Fantasia (1940),797,50
58,124,5,884304483,Lone Star (1996),88,873
289,7,4,876789628,Twelve Monkeys (1995),289,209
712,40,5,874956956,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",705,13
230,628,3,880485421,Sleepers (1996),202,862
622,143,4,882670228,"Sound of Music, The (1965)",617,56
734,213,5,891022684,"Room with a View, A (1986)",730,567
4,264,3,892004275,Mimic (1997),267,116
181,1287,1,878963380,Ed (1996),35,1429
7,602,3,891352594,"American in Paris, An (1951)",38,601
537,135,5,886031149,2001: A Space Odyssey (1968),534,118
504,291,4,887832043,Absolute Power (1997),499,298
67,117,5,875379794,"Rock, The (1996)",301,140
56,122,2,892911494,"Cable Guy, The (1996)",119,510
220,269,5,881197597,"Full Monty, The (1997)",257,491
484,22,5,891194841,Braveheart (1995),477,408
906,823,3,879435664,Mulholland Falls (1996),904,306
191,288,3,891562090,Scream (1996),170,60
